fst_chr	fst_midPos	FST	Z	chr	start	end	gene_id	description	biotype	Chr	pos_Mb
NC_133884.1	20045001	0.054579	-1.2955352700630434	NC_133884.1	20035379	20045116	LOC141877383	uncharacterized LOC141877383	protein_coding	Chr3	20.05
NC_133884.1	20045001	0.054579	-1.2955352700630434	NC_133884.1	20052616	20070406	LOC141876122	uncharacterized LOC141876122	protein_coding	Chr3	20.05
NC_133884.1	20065001	0.053758	-1.298018273981939	NC_133884.1	20081786	20083138	LOC141877385	uncharacterized LOC141877385	protein_coding	Chr3	20.07
NC_133884.1	20065001	0.053758	-1.298018273981939	NC_133884.1	20085231	20087858	LOC141877372	uncharacterized LOC141877372	protein_coding	Chr3	20.07
NC_133884.1	20075001	0.045635	-1.3225851933889932	NC_133884.1	20091085	20171848	LOC141877386	uncharacterized LOC141877386	protein_coding	Chr3	20.08
NC_133884.1	20095001	0.047234	-1.317749233259499	NC_133884.1	20113766	20116531	LOC141877389	uncharacterized LOC141877389	protein_coding	Chr3	20.1
NC_133884.1	20095001	0.047234	-1.317749233259499	NC_133884.1	20117974	20202703	LOC141877364	uncharacterized LOC141877364	protein_coding	Chr3	20.1
NC_133884.1	20115001	0.044017	-1.3274786164593628	NC_133884.1	20134416	20135151	LOC141877403	uncharacterized LOC141877403	lncRNA	Chr3	20.12
NC_133884.1	20125001	0.046447	-1.3201294087578803	NC_133884.1	20148652	20170179	LOC141877394	condensin-2 complex subunit D3-like	protein_coding	Chr3	20.13
NC_133884.1	20135001	0.053605	-1.2984810018742545	NC_133884.1	20156895	20160574	LOC141877378	uncharacterized LOC141877378	protein_coding	Chr3	20.14
NC_133884.1	20145001	0.043191	-1.329976742204805	NC_133884.1	20169980	20170592	LOC141877390	uncharacterized LOC141877390	protein_coding	Chr3	20.15
NC_133884.1	20155001	0.036927	-1.3489213665019597	NC_133884.1	20174790	20178005	LOC141877388	uncharacterized LOC141877388	protein_coding	Chr3	20.16
NC_133884.1	20185001	0.037293	-1.347814448798773	NC_133884.1	20207553	20208750	LOC141877401	uncharacterized LOC141877401	lncRNA	Chr3	20.19
NC_133884.1	20875001	0.048667	-1.313415317771341	NC_133884.1	20845345	20867894	LOC141876780	cleavage and polyadenylation specificity factor subunit 3-like	protein_coding	Chr3	20.88
NC_133884.1	20875001	0.048667	-1.313415317771341	NC_133884.1	20873580	20877091	LOC141877011	beta-1%2C3-galactosyltransferase 1-like	protein_coding	Chr3	20.88
NC_133884.1	20875001	0.048667	-1.313415317771341	NC_133884.1	20879269	20882450	LOC141876847	uncharacterized LOC141876847	lncRNA	Chr3	20.88
NC_133884.1	20875001	0.048667	-1.313415317771341	NC_133884.1	20882491	20883359	LOC141876848	uncharacterized LOC141876848	lncRNA	Chr3	20.88
NC_133884.1	20875001	0.048667	-1.313415317771341	NC_133884.1	20886687	20892855	LOC141877210	death domain-containing ATP nucleosidase-like	protein_coding	Chr3	20.88
NC_133884.1	20875001	0.048667	-1.313415317771341	NC_133884.1	20894693	20898270	LOC141875557	death domain-containing ATP nucleosidase-like	protein_coding	Chr3	20.88
NC_133884.1	21395001	0.050145	-1.3089453058442666	NC_133884.1	21370385	21372388	LOC141877615	glucose-induced degradation protein 8 homolog	protein_coding	Chr3	21.4
NC_133884.1	21395001	0.050145	-1.3089453058442666	NC_133884.1	21372481	21378869	LOC141877618	large ribosomal subunit protein eL15-like	protein_coding	Chr3	21.4
NC_133884.1	21395001	0.050145	-1.3089453058442666	NC_133884.1	21381089	21385155	LOC141877481	beta-4C adrenergic receptor-like	protein_coding	Chr3	21.4
NC_133884.1	21395001	0.050145	-1.3089453058442666	NC_133884.1	21391232	21463218	LOC141877467	uncharacterized LOC141877467	protein_coding	Chr3	21.4
NC_133884.1	21395001	0.050145	-1.3089453058442666	NC_133884.1	21393070	21394803	LOC141877477	uncharacterized LOC141877477	lncRNA	Chr3	21.4
NC_133884.1	21415001	0.03835	-1.344617694666894	NC_133884.1	21434764	21448829	LOC141877471	mucin-like protein	protein_coding	Chr3	21.42
NC_133884.1	21425001	0.038295	-1.3447840347589026	NC_133884.1	21441099	21501076	LOC141877470	uncharacterized LOC141877470	protein_coding	Chr3	21.43
NC_133884.1	21445001	0.036253	-1.3509597887203955	NC_133884.1	21464432	21475712	LOC141877473	CUB and peptidase domain-containing protein 1-like	protein_coding	Chr3	21.45
NC_133884.1	21455001	0.036778	-1.349371996933038	NC_133884.1	21477682	21480157	LOC141877476	uncharacterized LOC141877476	lncRNA	Chr3	21.46
NC_133885.1	885001	0.054691	-1.0896010492513553	NC_133885.1	855047	868471	LOC141880127	uncharacterized LOC141880127	protein_coding	Chr4	0.89
NC_133885.1	885001	0.054691	-1.0896010492513553	NC_133885.1	867790	872030	LOC141880147	uncharacterized LOC141880147	lncRNA	Chr4	0.89
NC_133885.1	885001	0.054691	-1.0896010492513553	NC_133885.1	868164	889251	LOC141880128	uncharacterized LOC141880128	protein_coding	Chr4	0.89
NC_133885.1	885001	0.054691	-1.0896010492513553	NC_133885.1	871511	879745	LOC141880139	uncharacterized LOC141880139	protein_coding	Chr4	0.89
NC_133885.1	885001	0.054691	-1.0896010492513553	NC_133885.1	889751	896387	LOC141880143	uncharacterized LOC141880143	protein_coding	Chr4	0.89
NC_133885.1	885001	0.054691	-1.0896010492513553	NC_133885.1	901328	926505	LOC141880123	uncharacterized LOC141880123	protein_coding	Chr4	0.89
NC_133885.1	905001	0.053926	-1.0924238116599287	NC_133885.1	926752	957269	LOC141880121	sushi%2C von Willebrand factor type A%2C EGF and pentraxin domain-containing protein 1-like	protein_coding	Chr4	0.91
NC_133885.1	4485001	0.048591	-1.112109350809915	NC_133885.1	4455034	4461744	LOC141878844	uncharacterized LOC141878844	protein_coding	Chr4	4.49
NC_133885.1	4485001	0.048591	-1.112109350809915	NC_133885.1	4461984	4472458	LOC141878845	uncharacterized LOC141878845	protein_coding	Chr4	4.49
NC_133885.1	4485001	0.048591	-1.112109350809915	NC_133885.1	4473943	4481819	LOC141879093	uncharacterized LOC141879093	protein_coding	Chr4	4.49
NC_133885.1	4485001	0.048591	-1.112109350809915	NC_133885.1	4482222	4496945	LOC141879094	uncharacterized LOC141879094	protein_coding	Chr4	4.49
NC_133885.1	4485001	0.048591	-1.112109350809915	NC_133885.1	4498977	4499855	LOC141878596	uncharacterized LOC141878596	protein_coding	Chr4	4.49
NC_133885.1	4485001	0.048591	-1.112109350809915	NC_133885.1	4508376	4510096	LOC141879044	uncharacterized LOC141879044	lncRNA	Chr4	4.49
NC_133885.1	4495001	0.046999	-1.1179836485281487	NC_133885.1	4515466	4527068	LOC141879989	uncharacterized LOC141879989	protein_coding	Chr4	4.5
NC_133885.1	4555001	0.055453	-1.0867893564992863	NC_133885.1	4531755	4544320	LOC141879988	uncharacterized LOC141879988	protein_coding	Chr4	4.56
NC_133885.1	4555001	0.055453	-1.0867893564992863	NC_133885.1	4545526	4559833	LOC141879985	uncharacterized LOC141879985	protein_coding	Chr4	4.56
NC_133885.1	4555001	0.055453	-1.0867893564992863	NC_133885.1	4559834	4580952	LOC141879979	netrin receptor UNC5B-a-like	protein_coding	Chr4	4.56
NC_133885.1	4555001	0.055453	-1.0867893564992863	NC_133885.1	4574900	4605223	LOC141879995	uncharacterized LOC141879995	protein_coding	Chr4	4.56
NC_133885.1	4555001	0.055453	-1.0867893564992863	NC_133885.1	4579037	4581930	LOC141880033	uncharacterized LOC141880033	lncRNA	Chr4	4.56
NC_133885.1	4575001	0.048622	-1.1119949643593714	NC_133885.1	4593044	4596689	LOC141879982	uncharacterized LOC141879982	protein_coding	Chr4	4.58
NC_133885.1	4585001	0.044179	-1.1283891256421057	NC_133885.1	4604016	4613204	LOC141879994	uncharacterized LOC141879994	protein_coding	Chr4	4.59
NC_133885.1	5685001	0.051176	-1.1025709967887876	NC_133885.1	5679513	5708270	LOC141879075	85/88 kDa calcium-independent phospholipase A2-like	protein_coding	Chr4	5.69
NC_133885.1	5695001	0.055274	-1.0874498460040374	NC_133885.1	5714223	5718507	LOC141879968	uncharacterized LOC141879968	protein_coding	Chr4	5.7
NC_133885.1	5995001	0.046533	-1.1197031351718028	NC_133885.1	5960648	5990434	LOC141878643	rho GTPase-activating protein 26-like	protein_coding	Chr4	6.0
NC_133885.1	5995001	0.046533	-1.1197031351718028	NC_133885.1	5991856	5992512	LOC141878609	uncharacterized LOC141878609	protein_coding	Chr4	6.0
NC_133885.1	5995001	0.046533	-1.1197031351718028	NC_133885.1	5994605	6001157	LOC141878779	uncharacterized LOC141878779	protein_coding	Chr4	6.0
NC_133885.1	5995001	0.046533	-1.1197031351718028	NC_133885.1	5996284	5997205	LOC141878780	uncharacterized LOC141878780	lncRNA	Chr4	6.0
NC_133885.1	5995001	0.046533	-1.1197031351718028	NC_133885.1	6004628	6024833	LOC141878778	uncharacterized LOC141878778	protein_coding	Chr4	6.0
NC_133885.1	6355001	0.051806	-1.1002463689229036	NC_133885.1	6242577	6390228	LOC141879796	uncharacterized LOC141879796	protein_coding	Chr4	6.36
NC_133885.1	6355001	0.051806	-1.1002463689229036	NC_133885.1	6329226	6331292	LOC141879831	uncharacterized LOC141879831	lncRNA	Chr4	6.36
NC_133885.1	6355001	0.051806	-1.1002463689229036	NC_133885.1	6345248	6351269	LOC141879824	uncharacterized LOC141879824	protein_coding	Chr4	6.36
NC_133885.1	6375001	0.054281	-1.0911139023069305	NC_133885.1	6392155	6392754	LOC141878611	uncharacterized LOC141878611	protein_coding	Chr4	6.38
NC_133885.1	6375001	0.054281	-1.0911139023069305	NC_133885.1	6392849	6393430	LOC141878615	uncharacterized LOC141878615	protein_coding	Chr4	6.38
NC_133885.1	6375001	0.054281	-1.0911139023069305	NC_133885.1	6393631	6394287	LOC141878616	uncharacterized LOC141878616	protein_coding	Chr4	6.38
NC_133885.1	6375001	0.054281	-1.0911139023069305	NC_133885.1	6396371	6438716	LOC141879795	uncharacterized LOC141879795	protein_coding	Chr4	6.38
NC_133885.1	6455001	0.041244	-1.1392189395887242	NC_133885.1	6473033	6528199	LOC141878631	uncharacterized LOC141878631	protein_coding	Chr4	6.46
NC_133885.1	6465001	0.037453	-1.1532072955245436	NC_133885.1	6488990	6492008	LOC141879815	uncharacterized LOC141879815	protein_coding	Chr4	6.47
NC_133885.1	6475001	0.051392	-1.1017739815204846	NC_133885.1	6496738	6497118	LOC141878630	histone H2A-like	protein_coding	Chr4	6.48
NC_133885.1	6555001	0.051862	-1.100039735334825	NC_133885.1	6530512	6540644	LOC141879821	uncharacterized LOC141879821	protein_coding	Chr4	6.56
NC_133885.1	6555001	0.051862	-1.100039735334825	NC_133885.1	6538993	6539748	LOC141879827	uncharacterized LOC141879827	lncRNA	Chr4	6.56
NC_133885.1	6555001	0.051862	-1.100039735334825	NC_133885.1	6544496	6566836	LOC141879799	uncharacterized LOC141879799	protein_coding	Chr4	6.56
NC_133885.1	6555001	0.051862	-1.100039735334825	NC_133885.1	6574779	6589612	LOC141879810	D-inositol 3-phosphate glycosyltransferase-like	protein_coding	Chr4	6.56
NC_133885.1	6635001	0.048639	-1.1119322363058475	NC_133885.1	6601600	6632652	LOC141879800	uncharacterized LOC141879800	protein_coding	Chr4	6.64
NC_133885.1	6635001	0.048639	-1.1119322363058475	NC_133885.1	6632753	6651469	LOC141879807	uncharacterized LOC141879807	protein_coding	Chr4	6.64
NC_133885.1	6635001	0.048639	-1.1119322363058475	NC_133885.1	6657265	6679505	LOC141879803	syntaxin-binding protein 4-like	protein_coding	Chr4	6.64
NC_133885.1	7945001	0.03398	-1.166022267870917	NC_133885.1	7915576	7924932	LOC141879607	fibroblast growth factor receptor-like 1	protein_coding	Chr4	7.95
NC_133885.1	7945001	0.03398	-1.166022267870917	NC_133885.1	7932230	7976498	LOC141878249	TPR and ankyrin repeat-containing protein 1-like	protein_coding	Chr4	7.95
NC_133885.1	7945001	0.03398	-1.166022267870917	NC_133885.1	7932825	7934127	LOC141878253	uncharacterized LOC141878253	lncRNA	Chr4	7.95
NC_133885.1	7945001	0.03398	-1.166022267870917	NC_133885.1	7946528	7948867	LOC141878252	uncharacterized LOC141878252	protein_coding	Chr4	7.95
NC_133885.1	7955001	0.030106	-1.180316884303353	NC_133885.1	7977405	8004488	LOC141878250	uncharacterized LOC141878250	protein_coding	Chr4	7.96
NC_133885.1	7985001	0.029765	-1.1815751352593316	NC_133885.1	8006537	8008957	LOC141879434	folate receptor gamma-like	protein_coding	Chr4	7.99
NC_133885.1	7985001	0.029765	-1.1815751352593316	NC_133885.1	8009824	8027180	LOC141880296	grainyhead-like protein 1 homolog	protein_coding	Chr4	7.99
NC_133885.1	9195001	0.048885	-1.1110245244725023	NC_133885.1	9171572	9195458	LOC141879200	uncharacterized LOC141879200	protein_coding	Chr4	9.2
NC_133885.1	9195001	0.048885	-1.1110245244725023	NC_133885.1	9185330	9186114	LOC141878523	uncharacterized LOC141878523	protein_coding	Chr4	9.2
NC_133885.1	9195001	0.048885	-1.1110245244725023	NC_133885.1	9196692	9241032	LOC141879199	uncharacterized LOC141879199	protein_coding	Chr4	9.2
NC_133885.1	17405001	0.048176	-1.1136406532929972	NC_133885.1	17371939	17412661	LOC141878676	stAR-related lipid transfer protein 13-like	protein_coding	Chr4	17.41
NC_133885.1	17405001	0.048176	-1.1136406532929972	NC_133885.1	17399791	17400568	LOC141878678	uncharacterized LOC141878678	lncRNA	Chr4	17.41
NC_133885.1	17405001	0.048176	-1.1136406532929972	NC_133885.1	17404988	17412419	LOC141878679	uncharacterized LOC141878679	lncRNA	Chr4	17.41
NC_133885.1	17405001	0.048176	-1.1136406532929972	NC_133885.1	17417475	17420208	LOC141879835	DNA damage-regulated autophagy modulator protein 2-like	protein_coding	Chr4	17.41
NC_133885.1	17405001	0.048176	-1.1136406532929972	NC_133885.1	17422613	17427015	LOC141879966	modulator of macroautophagy TMEM150B-like	protein_coding	Chr4	17.41
NC_133885.1	17405001	0.048176	-1.1136406532929972	NC_133885.1	17428212	17436055	LOC141879106	neuronal membrane glycoprotein M6-a-like	protein_coding	Chr4	17.41
NC_133885.1	17415001	0.037623	-1.152580014989305	NC_133885.1	17434772	17457143	LOC141879105	uncharacterized LOC141879105	protein_coding	Chr4	17.42
NC_133885.1	17455001	0.030624	-1.1784055236136262	NC_133885.1	17474930	17479988	LOC141879544	uncharacterized LOC141879544	protein_coding	Chr4	17.46
NC_133885.1	17465001	0.047836	-1.1148952143634743	NC_133885.1	17485620	17487035	LOC141879546	uncharacterized LOC141879546	protein_coding	Chr4	17.47
NC_133885.1	17825001	0.036945	-1.1550817573592564	NC_133885.1	17803398	17804024	LOC141879558	uncharacterized LOC141879558	protein_coding	Chr4	17.83
NC_133885.1	17825001	0.036945	-1.1550817573592564	NC_133885.1	17806052	17816144	LOC141880165	uncharacterized LOC141880165	protein_coding	Chr4	17.83
NC_133885.1	17825001	0.036945	-1.1550817573592564	NC_133885.1	17828545	17883229	LOC141878696	uncharacterized LOC141878696	protein_coding	Chr4	17.83
NC_133885.1	17825001	0.036945	-1.1550817573592564	NC_133885.1	17849666	17853398	LOC141879560	uncharacterized LOC141879560	protein_coding	Chr4	17.83
NC_133885.1	19615001	0.042218	-1.1356249911103575	NC_133885.1	19557529	19692297	LOC141878745	uncharacterized LOC141878745	protein_coding	Chr4	19.62
NC_133885.1	19615001	0.042218	-1.1356249911103575	NC_133885.1	19573392	19590620	LOC141878755	uncharacterized LOC141878755	protein_coding	Chr4	19.62
NC_133885.1	19615001	0.042218	-1.1356249911103575	NC_133885.1	19595806	19611290	LOC141878754	neuropilin-1-like	protein_coding	Chr4	19.62
NC_133885.1	19615001	0.042218	-1.1356249911103575	NC_133885.1	19597625	19601486	LOC141878565	uncharacterized LOC141878565	protein_coding	Chr4	19.62
NC_133885.1	19675001	0.03587	-1.1590483842732648	NC_133885.1	19692157	19712278	LOC141878765	uncharacterized LOC141878765	lncRNA	Chr4	19.68
NC_133885.1	19675001	0.03587	-1.1590483842732648	NC_133885.1	19693150	19716687	LOC141878753	uncharacterized LOC141878753	protein_coding	Chr4	19.68
NC_133885.1	19695001	0.030557	-1.17865274594222	NC_133885.1	19716693	19739368	LOC141878749	uncharacterized LOC141878749	protein_coding	Chr4	19.7
NC_133885.1	19725001	0.043008	-1.132709981564249	NC_133885.1	19744394	19744466	Trnat-ggu	transfer RNA threonine (anticodon GGU)	tRNA	Chr4	19.73
NC_133885.1	22235001	0.044922	-1.125647540714563	NC_133885.1	22204166	22218313	LOC141878776	uncharacterized LOC141878776	protein_coding	Chr4	22.24
NC_133885.1	22235001	0.044922	-1.125647540714563	NC_133885.1	22217847	22231407	LOC141878775	uncharacterized LOC141878775	protein_coding	Chr4	22.24
NC_133885.1	22235001	0.044922	-1.125647540714563	NC_133885.1	22233659	22235826	LOC141879326	uncharacterized LOC141879326	protein_coding	Chr4	22.24
NC_133885.1	22245001	0.02333	-1.205319548460861	NC_133885.1	22265016	22280952	LOC141880072	uncharacterized LOC141880072	protein_coding	Chr4	22.25
NC_133885.1	22265001	0.027004	-1.1917629091287056	NC_133885.1	22283411	22302645	LOC141880073	uncharacterized LOC141880073	protein_coding	Chr4	22.27
NC_133885.1	22285001	0.030279	-1.1796785341116103	NC_133885.1	22304189	22305756	LOC141879587	trace amine-associated receptor 5-like	protein_coding	Chr4	22.29
NC_133885.1	22285001	0.030279	-1.1796785341116103	NC_133885.1	22306303	22355249	LOC141880097	mitochondrial import inner membrane translocase subunit tim16-B-like	protein_coding	Chr4	22.29
NC_133886.1	7175001	0.050658	-1.3988911592043234	NC_133886.1	7151376	7153627	LOC141880947	uncharacterized LOC141880947	protein_coding	Chr5	7.18
NC_133886.1	7175001	0.050658	-1.3988911592043234	NC_133886.1	7154503	7156528	LOC141880948	uncharacterized LOC141880948	lncRNA	Chr5	7.18
NC_133886.1	7175001	0.050658	-1.3988911592043234	NC_133886.1	7156706	7192467	LOC141880946	rho GTPase-activating protein 23-like	protein_coding	Chr5	7.18
NC_133886.1	7175001	0.050658	-1.3988911592043234	NC_133886.1	7193365	7199982	LOC141881969	uncharacterized LOC141881969	protein_coding	Chr5	7.18
NC_133886.1	7185001	0.031452	-1.4675898689604336	NC_133886.1	7206361	7208040	LOC141881458	uncharacterized LOC141881458	protein_coding	Chr5	7.19
NC_133886.1	7185001	0.031452	-1.4675898689604336	NC_133886.1	7208128	7209093	LOC141881459	uncharacterized LOC141881459	protein_coding	Chr5	7.19
NC_133886.1	7195001	0.039434	-1.4390387338321784	NC_133886.1	7210136	7211583	LOC141881759	uncharacterized LOC141881759	protein_coding	Chr5	7.2
NC_133886.1	7195001	0.039434	-1.4390387338321784	NC_133886.1	7217714	7222802	LOC141881661	uncharacterized LOC141881661	protein_coding	Chr5	7.2
NC_133886.1	9145001	0.053102	-1.390149117829548	NC_133886.1	9109383	9133552	LOC141881083	uncharacterized LOC141881083	protein_coding	Chr5	9.15
NC_133886.1	9145001	0.053102	-1.390149117829548	NC_133886.1	9122852	9124023	LOC141881085	uncharacterized LOC141881085	protein_coding	Chr5	9.15
NC_133886.1	9145001	0.053102	-1.390149117829548	NC_133886.1	9134364	9134753	LOC141881490	CD209 antigen-like protein A	protein_coding	Chr5	9.15
NC_133886.1	9145001	0.053102	-1.390149117829548	NC_133886.1	9147475	9154758	LOC141880706	uncharacterized LOC141880706	protein_coding	Chr5	9.15
NC_133886.1	9145001	0.053102	-1.390149117829548	NC_133886.1	9154909	9160947	LOC141880703	uncharacterized LOC141880703	protein_coding	Chr5	9.15
NC_133886.1	9145001	0.053102	-1.390149117829548	NC_133886.1	9161081	9183216	LOC141880704	serine/threonine-protein kinase OSR1-like	protein_coding	Chr5	9.15
NC_133886.1	14245001	0.051905	-1.3944307150167845	NC_133886.1	14223384	14223455	Trnaq-uug	transfer RNA glutamine (anticodon UUG)	tRNA	Chr5	14.25
NC_133886.1	14245001	0.051905	-1.3944307150167845	NC_133886.1	14223833	14223904	Trnag-ucc	transfer RNA glycine (anticodon UCC)	tRNA	Chr5	14.25
NC_133886.1	14245001	0.051905	-1.3944307150167845	NC_133886.1	14228509	14228580	Trnaq-uug	transfer RNA glutamine (anticodon UUG)	tRNA	Chr5	14.25
NC_133886.1	14245001	0.051905	-1.3944307150167845	NC_133886.1	14232343	14232414	Trnaq-uug	transfer RNA glutamine (anticodon UUG)	tRNA	Chr5	14.25
NC_133886.1	14245001	0.051905	-1.3944307150167845	NC_133886.1	14232792	14232863	Trnag-ucc	transfer RNA glycine (anticodon UCC)	tRNA	Chr5	14.25
NC_133886.1	14245001	0.051905	-1.3944307150167845	NC_133886.1	14234083	14234154	Trnag-ucc	transfer RNA glycine (anticodon UCC)	tRNA	Chr5	14.25
